index,Date,Price,Open,High,Low,Volume,Percentage_change,Currency_Type
1138,2019-04-22,170.87,168.5,172.32,167.07,8620000.0,1.39,Ethereum
1139,2019-04-23,169.95,170.87,175.92,169.01,10170000.0,-0.54,Ethereum
1140,2019-04-24,165.22,169.94,170.53,154.87,11610000.0,-2.78,Ethereum
1141,2019-04-25,155.18,165.23,165.81,151.73,10780000.0,-6.07,Ethereum
1142,2019-04-26,157.97,155.16,161.82,152.32,11520000.0,1.8,Ethereum
1143,2019-04-27,159.41,157.96,161.95,156.74,8510000.0,0.91,Ethereum
1144,2019-04-28,158.27,159.43,160.28,157.54,8279999.999999999,-0.71,Ethereum
1145,2019-04-29,154.93,158.3,159.16,152.6,10690000.0,-2.11,Ethereum
1146,2019-04-30,161.8,154.94,162.56,154.94,9570000.0,4.44,Ethereum
1147,2019-05-01,160.38,161.84,163.7,158.85,7740000.0,-0.88,Ethereum
1148,2019-05-02,161.66,160.35,162.88,159.22,8130000.000000001,0.8,Ethereum
1149,2019-05-03,167.86,161.66,169.8,160.86,10230000.0,3.83,Ethereum
1150,2019-05-04,163.68,167.87,171.04,160.36,10230000.0,-2.49,Ethereum
1151,2019-05-05,163.03,163.67,165.25,159.56,8540000.0,-0.39,Ethereum
